1,0,0,0,64
2,0,0,0,9
3,0,0,0,3
4,0,0,0,1
5,0,0,0,2
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,0,0,0,3
11,0,0,0,1
0,0,0,0,75
1,0,0,0,43
2,0,0,1,18
3,0,0,10,10
4,0,0,29,4
5,0,0,28,7
6,0,0,23,7
7,0,0,23,6
8,0,0,12,26
9,0,0,5,14
10,0,0,1,9
11,0,0,5,3
0,0,0,0,570
1,0,0,0,53
2,0,0,0,15
3,0,0,0,3
4,0,0,0,1
5,0,0,0,3
7,0,0,0,2
8,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
12,0,0,0,1
0,0,0,0,68
1,0,0,0,51
2,0,0,4,11
3,0,0,9,7
4,0,0,24,7
5,0,0,28,5
6,0,0,26,9
7,0,0,14,17
8,0,0,9,17
9,0,0,5,17
10,0,0,5,11
11,0,0,0,4
0,0,0,0,537
1,0,0,0,64
2,0,0,0,14
3,0,0,0,1
5,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
0,0,0,0,72
1,0,0,0,49
2,0,0,3,23
3,0,0,20,7
4,0,0,19,5
5,0,0,19,7
6,0,0,24,21
7,0,0,21,17
8,0,0,14,10
9,0,0,4,20
10,0,1,5,11
11,0,0,1,4
12,0,0,3,0
0,0,0,0,584
1,0,0,0,59
2,0,0,0,10
3,0,0,0,3
4,0,0,0,1
5,0,0,0,3
6,0,0,0,2
7,0,0,0,2
8,0,0,0,4
9,0,0,0,2
10,0,0,0,5
0,0,0,0,79
1,0,0,0,37
2,0,0,5,12
3,0,0,5,6
4,0,0,17,2
5,0,0,25,5
6,0,0,17,13
7,0,0,15,17
8,0,0,11,19
9,0,0,9,19
10,0,0,3,7
11,0,0,1,0
12,0,0,1,0
0,0,0,0,1000
0,0,0,0,572
1,0,0,0,56
2,0,0,0,6
3,0,0,0,3
5,0,0,0,4
7,0,0,0,1
8,0,0,0,1
10,0,0,0,3
0,0,0,0,81
1,0,0,0,48
2,0,0,3,11
3,0,0,8,4
4,0,0,22,4
5,0,0,27,5
6,0,1,24,14
7,0,0,14,16
8,0,0,15,22
9,0,0,5,13
10,0,0,3,8
11,0,0,1,3
0,0,0,0,641
0,0,0,0,58
1,0,0,0,65
2,0,0,0,20
3,0,0,0,16
4,0,0,0,7
5,0,0,42,1
6,0,0,38,2
7,0,0,27,4
8,0,0,15,64
0,0,0,0,571
1,0,0,0,56
2,0,0,0,9
3,0,0,0,2
4,0,0,0,3
7,0,0,0,1
8,0,0,0,1
9,0,0,0,3
10,0,0,0,3
11,0,0,0,1
0,0,0,0,62
1,0,0,0,56
2,0,0,3,10
3,0,0,10,2
4,0,0,24,10
5,0,0,21,14
6,0,0,27,17
7,0,0,10,15
8,0,0,14,16
9,0,1,8,22
10,0,0,2,2
11,0,0,1,3
5,0,0,39,0
6,0,0,40,0
7,0,0,32,0
8,0,0,9,12
9,0,0,0,8
10,0,0,0,16
11,0,0,0,8
12,0,0,0,17
13,0,0,0,10
11,0,0,0,1
2,0,0,3,0
3,0,0,9,0
4,0,0,13,0
5,0,0,20,0
6,0,0,24,0
7,0,0,16,3
8,0,0,18,11
9,0,1,1,13
10,0,0,3,17
11,0,0,4,16
12,0,0,2,6
13,0,0,0,14
0,0,0,0,656
0,0,0,0,60
1,0,0,0,61
2,0,0,0,20
3,0,0,0,10
4,0,0,0,8
5,0,0,45,6
6,0,0,29,2
7,0,0,31,4
8,0,0,10,58
0,0,0,0,589
1,0,0,0,60
2,0,0,0,7
3,0,0,0,2
4,0,0,0,1
6,0,0,0,2
8,0,0,0,2
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
0,0,0,0,70
1,0,0,1,55
2,0,0,2,12
3,0,0,10,10
4,0,1,26,4
5,0,0,29,5
6,0,0,12,15
7,0,0,9,16
8,0,0,15,18
9,0,0,1,10
10,0,0,2,3
11,0,0,1,3
12,0,0,1,1
0,0,0,0,665
0,0,0,0,62
1,0,0,0,67
2,0,0,0,27
3,0,0,0,10
4,0,0,0,4
5,0,0,37,0
6,0,0,37,2
7,0,0,32,2
8,0,0,5,50
0,0,0,0,672
0,0,0,0,86
1,0,0,0,47
2,0,0,0,22
3,0,0,0,10
4,0,0,0,5
5,0,0,40,1
6,0,0,31,0
7,0,0,30,3
8,0,0,6,47
0,0,0,0,658
0,0,0,0,73
1,0,0,0,49
2,0,0,0,17
3,0,0,0,8
4,0,0,0,7
5,0,0,47,4
6,0,0,41,5
7,0,0,28,5
8,0,0,10,48
0,0,0,0,630
0,0,0,0,70
1,0,0,0,66
2,0,0,0,17
3,0,0,0,8
4,0,0,0,5
5,0,0,48,4
6,0,0,37,0
7,0,0,40,1
8,0,0,9,65
0,0,0,0,637
0,0,0,0,89
1,0,0,0,51
2,0,0,0,15
3,0,0,0,9
4,0,0,0,4
5,0,0,45,5
6,0,0,42,4
7,0,0,38,3
8,0,0,9,49
